"Account ID","Parent Account","Account Name","Account Owner","Owner Role","Customer Flag","Calculated ARR","FY26 SOY ARR","# of Open Opportunities","Count of Engaged Opportunities","Open Pipeline","Employee Range","ZI - Eng Count","Annual Revenue","Region","Geo","Clearbit Industry Group","Current FY Segmentation","Active Product Classification","Total Close Factor Score","Close Factor Tier","GitLab Flag"
"0015b00001w4dDh","","City of Regina","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","115","1000000000","West","Americas","Diversified Consumer Services","SMB","","0","Low","0"
"0015b00001w4dDi","","Regis Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","46","500000000","Central","Americas","Consumer Services","Self-Service","","4","Low","0"
"0015b00001w4dDj","","Regal","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","50","1000000000","East","Americas","Media","SMB","","-10","Low","0"
"0015b00001w4dDk","","Regus","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","81","1000000000","East","Americas","Commercial & Professional Services","SMB","","5","Low","0"
"0015b00001w4dDl","","Reingold, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","54","10000000","East","Americas","Media","SMB","","4","Low","0"
"0015b00001w4dDm","","REI Systems","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","122","50000000","East","Americas","Software & Services","SMB","","1","Low","0"
"0015b00001w4dDn","","Yle","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","108","1000000000","Northern Europe","EMEA","Media","SMB","","2","Low","0"
"0015b00001w4dDo","","Relay Network","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","39","1000000","East","Americas","Software & Services","Self-Service","","12","Medium","0"
"0015b00001w4dDp","","Relayr","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","38","50000000","Western Europe","EMEA","Consumer Durables & Apparel","SMB","","9","Medium","0"
"0015b00001w4dDq","","Relevance Lab","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","190","1000000","West","Americas","Software & Services","Mid-Market","","1","Low","0"
"0015b00001w4dDr","","ReliaQuest","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","222","10000000","East","Americas","Commercial & Professional Services","Mid-Market","","19","High","0"
"0015b00001w4dDs","","Relias","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","219","10000000","East","Americas","Consumer Services","Mid-Market","","2","Low","0"
"0015b00001w4dDt","","Relic Entertainment","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","13","50000000","West","Americas","Software & Services","Self-Service","","5","Low","0"
"0015b00001w4dDu","","Remesh","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","28","1000000","Central","Americas","Software & Services","Self-Service","","0","Low","0"
"0015b00001w4dDv","","Renaissance Learning","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","392","1000000","Central","Americas","Software & Services","Mid-Market","","13","Medium","0"
"0015b00001w4dDw","","Renishaw","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","854","500000000","Northern Europe","EMEA","Health Care Equipment & Services","Enterprise","","-3","Low","0"
"0015b00001w4dDx","","Rent-A-Center","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","129","1000000000","Central","Americas","Consumer Services","SMB","","-2","Low","0"
"0015b00001w4dDy","","Rentokil Initial","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","165","1000000000","Northern Europe","EMEA","Commercial & Professional Services","Mid-Market","","0","Low","0"
"0015b00001w4dDz","","Reonomy","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","11","10000000","East","Americas","Real Estate","Self-Service","","8","Medium","0"
"0015b00001w4dE0","","REPAY - Realtime Electronic Payments","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","135","250000000","East","Americas","Diversified Financials","SMB","","9","Medium","0"
"0015b00001w4dE1","","Reply","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","699","50000000","Southern Europe","EMEA","Software & Services","Enterprise","","8","Medium","1"
"0015b00001w4dE2","","Republic Bank","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","13","500000000","East","Americas","Banks","Self-Service","","5","Low","0"
"0015b00001w4dE3","","Republic Services","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","917","1000000000","West","Americas","Commercial & Professional Services","Enterprise","","3","Low","0"
"0015b00001w4dE4","","RES","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","359","500000000","Northern Europe","EMEA","Utilities","Mid-Market","","0","Low","0"
"0015b00001w4dE5","","Research Innovations Incorporated","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","103","50000000","East","Americas","Capital Goods","SMB","","14","High","0"
"0015b00001w4dE6","","Resolvit","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","58","50000000","East","Americas","Software & Services","SMB","","15","High","0"
"0015b00001w4dE7","","Resonate","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","41","50000000","Northern Europe","EMEA","Transportation","Self-Service","","3","Low","0"
"0015b00001w4dE8","","Resonetics","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","259","50000000","East","Americas","Health Care Equipment & Services","Mid-Market","","9","Medium","0"
"0015b00001w4dE9","","Resource Data, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","51","1000000","West","Americas","Software & Services","Self-Service","","0","Low","0"
"0015b00001w4dEA","","Respawn Entertainment","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","160","50000000","West","Americas","Software & Services","Mid-Market","","14","High","0"
"0015b00001w4dEB","","Resurgent Capital Services","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","49","50000000","East","Americas","Diversified Financial Services","Self-Service","","-3","Low","0"
"0015b00001w4dEC","","Retail Business Services","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","155","10000000","East","Americas","Food & Staples Retailing","Mid-Market","","8","Medium","0"
"0015b00001w4dED","","Retail inMotion","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","79","1000000","Northern Europe","EMEA","Media","SMB","","7","Medium","0"
"0015b00001w4dEE","","Rev.com","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","19","50000000","West","Americas","Commercial & Professional Services","Self-Service","","23","High","0"
"0015b00001w4dEF","","Rev.io","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","71","10000000","East","Americas","Telecommunication Services","SMB","","0","Low","0"
"0015b00001w4dEG","","Revature","Arjun Singh","AE APAC","Prospect","0.00","","0","0","0.00","1,000 - 5,000","700","250000000","Southern Asia","APAC","Software & Services","Enterprise","","25","High","0"
"0015b00001w4dEH","","Revenu Québec","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","121","500000000","East","Americas","Diversified Consumer Services","SMB","","-4","Low","0"
"0015b00001w4dEI","","Reverb","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","42","50000000","Central","Americas","Retailing","Self-Service","","16","High","0"
"0015b00001w4dEJ","","Revlon Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","398","1000000000","East","Americas","Household & Personal Products","Mid-Market","","0","Low","0"
"0015b00001w4dEK","","REVOLVE","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","37","250000000","West","Americas","Software & Services","Self-Service","","5","Low","0"
"0015b00001w4dEL","","RevSpring","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","153","1000000","East","Americas","Software & Services","Mid-Market","","6","Low","0"
"0015b00001w4dEM","","Reward Gateway","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","119","500000000","Northern Europe","EMEA","Commercial & Professional Services","SMB","","3","Low","0"
"0015b00001w4dEN","","RewardOps","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","18","10000000","East","Americas","Commercial & Professional Services","Self-Service","","8","Medium","0"
"0015b00001w4dEO","","Rewards Network","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","63","250000000","Central","Americas","Consumer Services","SMB","","17","High","0"
"0015b00001w4dEP","","Rexam PLC","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5,000 - 10,000","32","1000000000","West","Americas","Materials","Self-Service","","0","Low","0"
"0015b00001w4dEQ","","Rexel USA","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","48","1000000","Central","Americas","Capital Goods","Self-Service","","7","Medium","0"
"0015b00001w4dER","","The Reynolds and Reynolds Company","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","229","1000000000","Central","Americas","Software & Services","Mid-Market","","14","High","0"
"0015b00001w4dES","","RFPIO Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","1","50000000","West","Americas","Software & Services","Self-Service","","1","Low","0"
"0015b00001w4dET","","RF-SMART","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","165","50000000","East","Americas","Consumer Durables & Apparel","Mid-Market","","10","Medium","0"
"0015b00001w4dEU","","Reinsurance Group of America, Incorporated","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","501","1000000000","Central","Americas","Insurance","Mid-Market","","14","High","0"
"0015b00001w4dEV","","RGBSI","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","334","100000000","Central","Americas","Commercial & Professional Services","Mid-Market","","4","Low","0"
"0015b00001w4dEW","","RGP","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","95","1000000000","West","Americas","Commercial & Professional Services","SMB","","10","Medium","0"
"0015b00001w4dEX","","RHEA Group","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","31","100000000","Western Europe","EMEA","Capital Goods","Self-Service","","12","Medium","0"
"0015b00001w4dEY","","Rheem Manufacturing","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1019","1000000000","East","Americas","Capital Goods","Enterprise","","-5","Low","0"
"0015b00001w4dEZ","","Rho","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","131","10000000","East","Americas","Pharmaceuticals, Biotechnology & Life Sciences","SMB","","-10","Low","0"
"0015b00001w4dEa","","B2W Digital","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","","1000000000","","Americas","Consumer Durables & Apparel","Self-Service","","10","Medium","1"
"0015b00001w4dEb","","Ria Money Transfer","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","63","250000000","West","Americas","Diversified Financials","SMB","","-8","Low","0"
"0015b00001w4dEc","","Sonus","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","1523","500000000","Northern Europe","EMEA","Telecommunication Services","Enterprise","","2","Low","0"
"0015b00001w4dEd","","Richardson International","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","80","1000000000","West","Americas","Food, Beverage & Tobacco","SMB","","9","Medium","0"
"0015b00001w4dEe","","City of Richmond, Virginia","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","19","1000000","East","Americas","Diversified Consumer Services","Self-Service","","0","Low","0"
"0015b00001w4dEf","","Rich Products Corporation","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","413","1000000000","East","Americas","Food & Staples Retailing","Mid-Market","","7","Medium","0"
"0015b00001w4dEg","","Ricoh USA, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1006","1000000","East","Americas","Software & Services","Enterprise","","0","Low","0"
"0015b00001w4dEh","","Ricoh Canada Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","129","1000000000","East","Americas","Technology Hardware & Equipment","SMB","","0","Low","0"
"0015b00001w4dEi","","Via","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","252","10000000","East","Americas","Transportation","Mid-Market","","33","High","1"
"0015b00001w4dEj","","Rightmove","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","210","250000000","Northern Europe","EMEA","Real Estate","Mid-Market","","15","High","0"
"0015b00001w4dEk","","Rimini Street","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","823","50000000","West","Americas","Software & Services","Enterprise","","3","Low","0"
"0015b00001w4dEl","","Rincon Research Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","136","100000000","West","Americas","Capital Goods","SMB","","7","Medium","0"
"0015b00001w4dEm","","Rio Tinto","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","5897","1000000000","Northern Europe","EMEA","Materials","Strategic","","10","Medium","0"
"0015b00001w4dEn","","RipeConcepts, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","51","10000000","West","Americas","Media","SMB","","2","Low","0"
"0015b00001w4dEo","","Riptide Software, Inc","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","23","10000000","East","Americas","Software & Services","Self-Service","","-6","Low","0"
"0015b00001w4dEp","LexisNexis","LexisNexis Risk Solutions","Nick Hernandez","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","2981","10000000","Central","Americas","Software & Services","Strategic","","18","High","0"
"0015b00001w4dEq","","Riskonnect, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","321","10000000","East","Americas","Software & Services","Mid-Market","","4","Low","0"
"0015b00001w4dEr","","Rite Aid","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","291","1000000000","East","Americas","Health Care Equipment & Services","Mid-Market","","2","Low","0"
"0015b00001w4dEs","","Ritter Insurance Marketing","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","9","50000000","East","Americas","Insurance","Self-Service","","1","Low","0"
"0015b00001w4dEt","","Riversand","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","2","10000000","Central","Americas","Software & Services","Self-Service","","-5","Low","0"
"0015b00001w4dEu","","Riverside Research","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","201","100000000","East","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Mid-Market","","10","Medium","1"
"0015b00001w4dEv","","RK","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","127","1000000000","West","Americas","Capital Goods","SMB","","6","Low","0"
"0015b00001w4dEw","","RLI Insurance Company","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","99","1000000000","Central","Americas","Insurance","SMB","","2","Low","0"
"0015b00001w4dEx","","Rand Merchant Bank","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","315","1000000","Southern Africa","EMEA","Banks","Mid-Market","","1","Low","0"
